Time,Temperature,Humidity,Gas,CO2
0.8,0.0,0.0,27888.0,120.0
2.0,0.0,0.0,27704.0,60.0
3.1,0.0,0.0,27888.0,60.0
4.5,0.0,0.0,27907.0,59.0
5.2,0.0,0.0,27759.0,60.0
6.5,0.0,0.0,27833.0,59.0
7.8,0.0,0.0,28188.0,120.0
10.0,0.0,0.0,28341.0,120.0
11.0,0.0,0.0,28322.0,120.0
12.0,0.0,0.0,28573.0,59.0
13.0,0.0,0.0,28729.0,120.0
14.6,0.0,0.0,28476.0,59.0
15.5,0.0,0.0,28322.0,60.0
16.5,0.0,0.0,28094.0,59.0
17.6,0.0,0.0,27944.0,60.0
18.7,0.0,0.0,27814.0,121.0
19.9,0.0,0.0,27796.0,60.0
21.0,0.0,0.0,27777.0,120.0
22.1,0.0,0.0,27814.0,60.0
23.1,0.0,0.0,27851.0,60.0
24.3,0.0,0.0,27814.0,59.0
25.4,0.0,0.0,27814.0,121.0
26.5,0.0,0.0,27814.0,59.0
27.6,0.0,0.0,27722.0,59.0
28.9,0.0,0.0,27833.0,120.0
29.9,0.0,0.0,27907.0,60.0
31.0,0.0,0.0,27777.0,120.0
32.1,0.0,0.0,27851.0,60.0
33.2,0.0,0.0,27814.0,121.0
34.3,0.0,0.0,27963.0,59.0
35.5,0.0,0.0,27907.0,120.0
36.5,0.0,0.0,27814.0,60.0
37.8,0.0,0.0,27888.0,119.0
38.8,0.0,0.0,27963.0,59.0
40.0,0.0,0.0,27907.0,60.0
41.1,0.0,0.0,28207.0,59.0
42.2,0.0,0.0,27925.0,59.0
43.3,0.0,0.0,27944.0,120.0
44.3,0.0,0.0,28000.0,60.0
45.6,0.0,0.0,27925.0,120.0
46.7,0.0,0.0,28207.0,120.0
47.8,0.0,0.0,28264.0,121.0
48.8,0.0,0.0,28592.0,59.0
49.9,0.0,0.0,28553.0,60.0
51.1,0.0,0.0,28749.0,60.0
52.2,0.0,0.0,28928.0,60.0
53.5,0.0,0.0,28988.0,59.0
54.6,0.0,0.0,29108.0,121.0
55.7,0.0,0.0,29333.0,120.0
56.8,0.0,0.0,29230.0,59.0
57.9,0.0,0.0,29333.0,60.0
59.0,0.0,0.0,29129.0,60.0
60.9,0.0,0.0,29028.0,59.0
62.8,0.0,0.0,28968.0,120.0
64.1,0.0,0.0,28888.0,59.0
65.1,0.0,0.0,28729.0,60.0
66.3,0.0,0.0,28848.0,60.0
67.5,0.0,0.0,28612.0,121.0
68.6,0.0,0.0,28612.0,60.0
69.7,0.0,0.0,28789.0,120.0
71.1,0.0,0.0,28789.0,120.0
71.8,0.0,0.0,28670.0,120.0
73.6,0.0,0.0,28888.0,59.0
75.2,0.0,0.0,29028.0,121.0
76.6,0.0,0.0,29008.0,60.0
78.2,0.0,0.0,28908.0,59.0
79.7,0.0,0.0,29048.0,120.0
81.2,0.0,0.0,28789.0,60.0
82.6,0.0,0.0,28710.0,121.0
85.2,0.0,0.0,28789.0,59.0
88.2,0.0,0.0,28612.0,60.0
90.7,0.0,0.0,28908.0,60.0
91.6,0.0,0.0,28534.0,59.0
92.8,0.0,0.0,28592.0,60.0
95.7,0.0,0.0,28514.0,60.0
98.7,0.0,0.0,28379.0,121.0
100.1,0.0,0.0,28437.0,60.0
101.0,0.0,0.0,28322.0,119.0
103.6,0.0,0.0,28437.0,59.0
105.1,0.0,0.0,28245.0,59.0
105.9,120.0,0.0,0.0,28303.0
107.0,0.0,0.0,28188.0,60.0
109.1,0.0,0.0,28245.0,120.0
110.0,0.0,0.0,28398.0,121.0
111.4,0.0,0.0,28132.0,121.0
112.7,0.0,0.0,28151.0,59.0
113.9,0.0,0.0,28360.0,60.0
114.8,0.0,0.0,28075.0,60.0
116.1,0.0,0.0,28113.0,119.0
117.2,0.0,0.0,28341.0,60.0
118.7,0.0,0.0,28132.0,121.0
119.4,59.0,0.0,0.0,27981.0
120.7,0.0,0.0,28188.0,120.0
121.6,60.0,0.0,0.0,28132.0
122.7,0.0,0.0,28264.0,60.0
123.9,0.0,0.0,28264.0,59.0
125.3,0.0,0.0,28113.0,120.0
126.2,0.0,0.0,28284.0,59.0
127.4,0.0,0.0,28113.0,120.0
128.4,0.0,0.0,28000.0,60.0
129.6,0.0,0.0,28303.0,60.0
130.7,0.0,0.0,27907.0,59.0
131.8,0.0,0.0,27963.0,60.0
133.0,0.0,0.0,28038.0,121.0
134.1,0.0,0.0,28094.0,120.0
135.1,0.0,0.0,28038.0,120.0
136.3,0.0,0.0,28188.0,60.0
137.5,0.0,0.0,28132.0,120.0
138.5,0.0,0.0,28188.0,59.0
139.7,0.0,0.0,28207.0,121.0
140.8,0.0,0.0,28226.0,59.0
141.8,0.0,0.0,28169.0,59.0
143.0,0.0,0.0,28132.0,60.0
144.1,0.0,0.0,28284.0,60.0
145.3,0.0,0.0,28264.0,120.0
146.3,0.0,0.0,28226.0,59.0
147.5,0.0,0.0,28169.0,120.0
148.6,0.0,0.0,28207.0,59.0
149.8,0.0,0.0,28592.0,60.0
150.9,0.0,0.0,28848.0,60.0
152.0,0.0,0.0,28968.0,120.0
153.0,0.0,0.0,29048.0,59.0
154.1,0.0,0.0,29068.0,60.0
155.3,0.0,0.0,29169.0,120.0
156.4,0.0,0.0,29088.0,60.0
157.6,0.0,0.0,28808.0,120.0
158.7,0.0,0.0,28968.0,60.0
159.8,0.0,0.0,28848.0,120.0
160.9,0.0,0.0,29169.0,59.0
162.1,0.0,0.0,28828.0,120.0
163.1,0.0,0.0,29129.0,59.0
164.3,0.0,0.0,28968.0,120.0
165.3,0.0,0.0,28710.0,59.0
166.4,0.0,0.0,28573.0,60.0
167.6,0.0,0.0,28968.0,121.0
168.7,0.0,0.0,28710.0,60.0
169.8,0.0,0.0,28729.0,120.0
171.0,0.0,0.0,28729.0,60.0
172.1,0.0,0.0,28749.0,120.0
173.1,0.0,0.0,28573.0,119.0
174.2,0.0,0.0,28437.0,60.0
175.3,0.0,0.0,28379.0,59.0
176.5,0.0,0.0,28303.0,59.0
177.6,0.0,0.0,28710.0,59.0
178.7,0.0,0.0,28789.0,60.0
180.0,0.0,0.0,28888.0,59.0
180.9,0.0,0.0,29088.0,60.0
182.0,0.0,0.0,29068.0,59.0
183.2,0.0,0.0,29088.0,59.0
184.5,0.0,0.0,29129.0,59.0
185.5,0.0,0.0,29169.0,60.0
186.6,0.0,0.0,29008.0,120.0
187.7,0.0,0.0,29129.0,60.0
188.8,0.0,0.0,29008.0,60.0
189.9,0.0,0.0,29271.0,59.0
191.1,0.0,0.0,29108.0,120.0
192.2,0.0,0.0,29108.0,59.0
193.2,0.0,0.0,29008.0,60.0
194.4,0.0,0.0,29129.0,119.0
195.5,0.0,0.0,29374.0,60.0
196.7,0.0,0.0,28968.0,121.0
197.8,0.0,0.0,29048.0,60.0
198.9,0.0,0.0,28908.0,120.0
200.0,0.0,0.0,29169.0,60.0
201.1,0.0,0.0,29210.0,120.0
202.2,0.0,0.0,28729.0,59.0
203.5,0.0,0.0,28908.0,120.0
204.5,0.0,0.0,28848.0,60.0
205.7,0.0,0.0,28651.0,120.0
206.7,0.0,0.0,29048.0,60.0
207.9,0.0,0.0,28670.0,120.0
209.0,0.0,0.0,28808.0,59.0
210.1,0.0,0.0,28710.0,121.0
211.2,0.0,0.0,29008.0,59.0
212.5,0.0,0.0,29190.0,120.0
213.5,0.0,0.0,29068.0,59.0
214.6,0.0,0.0,29353.0,60.0
215.7,0.0,0.0,29048.0,120.0
216.9,0.0,0.0,29333.0,60.0
217.9,0.0,0.0,29230.0,121.0
219.0,0.0,0.0,28988.0,59.0
220.0,0.0,0.0,29108.0,59.0
221.2,0.0,0.0,28828.0,120.0
222.3,0.0,0.0,29129.0,60.0
223.4,0.0,0.0,28948.0,120.0
224.6,0.0,0.0,28690.0,59.0
225.7,0.0,0.0,28848.0,121.0
226.8,0.0,0.0,28651.0,59.0
228.0,0.0,0.0,28908.0,59.0
229.1,0.0,0.0,28592.0,60.0
230.2,0.0,0.0,28928.0,60.0
231.2,0.0,0.0,28690.0,121.0
232.3,0.0,0.0,28828.0,60.0
233.5,0.0,0.0,28612.0,120.0
234.6,0.0,0.0,28514.0,59.0
235.7,0.0,0.0,28631.0,120.0
236.8,0.0,0.0,28534.0,59.0
238.0,0.0,0.0,28495.0,60.0
239.1,0.0,0.0,28534.0,59.0
240.2,0.0,0.0,28514.0,59.0
241.3,0.0,0.0,28534.0,59.0
242.5,0.0,0.0,28418.0,120.0
243.6,0.0,0.0,28553.0,120.0
244.6,0.0,0.0,28495.0,60.0
245.9,0.0,0.0,28514.0,121.0
246.9,0.0,0.0,28690.0,59.0
248.1,0.0,0.0,28514.0,120.0
249.1,0.0,0.0,28534.0,60.0
250.3,0.0,0.0,28670.0,60.0
251.4,0.0,0.0,28749.0,59.0
252.5,0.0,0.0,28769.0,60.0
253.6,0.0,0.0,28749.0,121.0
254.7,0.0,0.0,28848.0,59.0
255.9,0.0,0.0,28749.0,120.0
256.9,0.0,0.0,28789.0,60.0
258.1,0.0,0.0,28828.0,59.0
259.3,0.0,0.0,28729.0,60.0
260.4,0.0,0.0,28612.0,121.0
261.5,0.0,0.0,28769.0,59.0
262.6,0.0,0.0,28888.0,120.0
263.8,0.0,0.0,28592.0,60.0
264.9,0.0,0.0,28710.0,120.0
266.0,0.0,0.0,28749.0,59.0
267.0,0.0,0.0,28670.0,121.0
268.1,0.0,0.0,28690.0,59.0
269.3,0.0,0.0,28612.0,59.0
270.4,0.0,0.0,28769.0,60.0
271.6,0.0,0.0,28828.0,60.0
272.7,0.0,0.0,28948.0,119.0
273.8,0.0,0.0,28928.0,60.0
274.9,0.0,0.0,29008.0,121.0
276.1,0.0,0.0,28749.0,59.0
277.2,0.0,0.0,28868.0,120.0
278.2,0.0,0.0,28868.0,60.0
279.3,0.0,0.0,28848.0,60.0
280.5,0.0,0.0,28848.0,59.0
281.7,0.0,0.0,29028.0,120.0
282.8,0.0,0.0,29008.0,59.0
283.9,0.0,0.0,29169.0,120.0
284.9,0.0,0.0,29008.0,60.0
286.1,0.0,0.0,29149.0,60.0
287.2,0.0,0.0,29353.0,59.0
288.3,0.0,0.0,29374.0,60.0
289.5,0.0,0.0,29292.0,59.0
290.7,0.0,0.0,29312.0,120.0
291.8,0.0,0.0,29271.0,60.0
292.9,0.0,0.0,29436.0,120.0
294.1,0.0,0.0,29602.0,59.0
295.1,0.0,0.0,29312.0,60.0
296.3,0.0,0.0,29394.0,59.0
297.3,0.0,0.0,29333.0,59.0
298.6,0.0,0.0,29230.0,120.0
299.7,0.0,0.0,29353.0,120.0
300.8,0.0,0.0,29088.0,120.0
301.9,0.0,0.0,29271.0,59.0
303.0,0.0,0.0,29088.0,121.0
304.1,0.0,0.0,29088.0,59.0
305.2,0.0,0.0,29210.0,59.0
306.4,0.0,0.0,29292.0,60.0
307.4,0.0,0.0,28948.0,60.0
308.6,0.0,0.0,28868.0,59.0
309.6,0.0,0.0,28928.0,60.0
310.8,0.0,0.0,29108.0,121.0
311.9,0.0,0.0,28948.0,59.0
313.0,0.0,0.0,29108.0,120.0
314.1,0.0,0.0,29108.0,60.0
315.3,0.0,0.0,29169.0,60.0
316.5,0.0,0.0,29088.0,60.0
317.6,0.0,0.0,28968.0,121.0
318.6,0.0,0.0,28928.0,59.0
319.9,0.0,0.0,28789.0,120.0
320.9,0.0,0.0,28908.0,60.0
322.1,0.0,0.0,28928.0,120.0
323.1,0.0,0.0,28828.0,59.0
324.3,0.0,0.0,28948.0,60.0
325.4,0.0,0.0,28928.0,59.0
326.5,0.0,0.0,28631.0,59.0
327.7,0.0,0.0,28928.0,120.0
328.7,0.0,0.0,28729.0,60.0
329.9,0.0,0.0,29008.0,119.0
330.9,0.0,0.0,28868.0,60.0
332.2,0.0,0.0,28789.0,121.0
333.2,0.0,0.0,28631.0,59.0
334.4,0.0,0.0,28651.0,120.0
335.5,0.0,0.0,28651.0,59.0
336.6,0.0,0.0,28612.0,60.0
337.7,0.0,0.0,28670.0,59.0
338.9,0.0,0.0,28848.0,120.0
340.0,0.0,0.0,28592.0,59.0
341.2,0.0,0.0,28631.0,120.0
342.2,0.0,0.0,28749.0,60.0
343.3,0.0,0.0,28612.0,60.0
344.5,0.0,0.0,28828.0,59.0
345.6,0.0,0.0,28553.0,60.0
346.7,0.0,0.0,28749.0,120.0
347.8,0.0,0.0,28456.0,120.0
349.0,0.0,0.0,28514.0,120.0
350.1,0.0,0.0,28710.0,59.0
351.2,0.0,0.0,28514.0,120.0
352.4,0.0,0.0,28514.0,59.0
353.4,0.0,0.0,28710.0,60.0
354.5,0.0,0.0,28729.0,59.0
355.6,0.0,0.0,28553.0,60.0
356.6,0.0,0.0,28690.0,120.0
357.7,0.0,0.0,28631.0,59.0
358.9,0.0,0.0,28908.0,60.0
360.0,0.0,0.0,29088.0,120.0
361.1,0.0,0.0,29271.0,59.0
362.3,0.0,0.0,28948.0,120.0
363.4,0.0,0.0,29353.0,60.0
364.5,0.0,0.0,29028.0,120.0
365.7,0.0,0.0,29251.0,59.0
366.8,0.0,0.0,29251.0,121.0
367.9,0.0,0.0,29333.0,59.0
369.1,0.0,0.0,29581.0,120.0
370.4,0.0,0.0,29876.0,60.0
372.4,0.0,0.0,29665.0,59.0
373.6,0.0,0.0,30177.0,121.0
374.6,0.0,0.0,29983.0,59.0
375.7,0.0,0.0,29876.0,59.0
376.8,0.0,0.0,30026.0,60.0
378.0,0.0,0.0,30091.0,120.0
379.1,0.0,0.0,29791.0,59.0
380.2,0.0,0.0,29665.0,60.0
381.3,0.0,0.0,29644.0,121.0
382.3,0.0,0.0,29623.0,59.0
383.6,0.0,0.0,29560.0,120.0
384.7,0.0,0.0,29394.0,59.0
385.8,0.0,0.0,29333.0,120.0
387.0,0.0,0.0,29477.0,59.0
388.0,0.0,0.0,29230.0,60.0
389.2,0.0,0.0,28988.0,59.0
390.2,0.0,0.0,29048.0,59.0
391.5,0.0,0.0,28988.0,120.0
392.5,0.0,0.0,28928.0,60.0
393.7,0.0,0.0,29088.0,59.0
394.8,0.0,0.0,28968.0,60.0
396.0,0.0,0.0,29088.0,59.0
397.0,0.0,0.0,28868.0,59.0
398.2,0.0,0.0,28808.0,120.0
399.2,0.0,0.0,29088.0,59.0
400.4,0.0,0.0,29210.0,120.0
401.5,0.0,0.0,29088.0,60.0
402.6,0.0,0.0,29108.0,60.0
403.9,0.0,0.0,29251.0,59.0
405.0,0.0,0.0,29149.0,120.0
406.1,0.0,0.0,28948.0,60.0
407.2,0.0,0.0,29008.0,120.0
408.3,0.0,0.0,29028.0,59.0
409.5,0.0,0.0,28928.0,121.0
410.5,0.0,0.0,29028.0,59.0
411.6,0.0,0.0,28749.0,59.0
412.7,0.0,0.0,28631.0,60.0
413.9,0.0,0.0,28928.0,60.0
415.0,0.0,0.0,28868.0,59.0
416.1,0.0,0.0,28789.0,60.0
417.3,0.0,0.0,28789.0,120.0
418.3,0.0,0.0,28948.0,59.0
419.5,0.0,0.0,28888.0,120.0
420.5,0.0,0.0,28612.0,59.0
421.8,0.0,0.0,28769.0,120.0
422.8,0.0,0.0,28651.0,59.0
423.9,0.0,0.0,28729.0,60.0
425.1,0.0,0.0,28651.0,59.0
426.3,0.0,0.0,28789.0,120.0
427.4,0.0,0.0,28948.0,59.0
428.5,0.0,0.0,28808.0,120.0
429.5,0.0,0.0,28789.0,60.0
430.6,0.0,0.0,28631.0,60.0
431.8,0.0,0.0,28789.0,120.0
432.8,0.0,0.0,28670.0,59.0
433.9,0.0,0.0,28612.0,60.0
435.1,0.0,0.0,28553.0,59.0
436.2,0.0,0.0,28729.0,60.0
437.3,0.0,0.0,28651.0,59.0
438.5,0.0,0.0,28592.0,59.0
439.6,0.0,0.0,28651.0,120.0
440.7,0.0,0.0,28514.0,60.0
441.8,0.0,0.0,28514.0,60.0
443.0,0.0,0.0,28710.0,59.0
444.1,0.0,0.0,28534.0,121.0
445.2,0.0,0.0,29048.0,59.0
446.3,0.0,0.0,28968.0,59.0
447.3,0.0,0.0,29108.0,120.0
448.5,0.0,0.0,29394.0,60.0
449.6,0.0,0.0,29539.0,120.0
450.7,0.0,0.0,29374.0,60.0
451.9,0.0,0.0,29149.0,121.0
453.1,0.0,0.0,29394.0,59.0
455.6,0.0,0.0,29312.0,120.0
457.0,0.0,0.0,29333.0,59.0
458.1,0.0,0.0,29374.0,60.0
459.3,0.0,0.0,29292.0,59.0
460.3,0.0,0.0,29230.0,59.0
461.5,0.0,0.0,29190.0,60.0
462.5,0.0,0.0,29129.0,60.0
463.6,0.0,0.0,29498.0,120.0
464.8,0.0,0.0,29415.0,60.0
465.9,0.0,0.0,29477.0,60.0
467.0,0.0,0.0,29415.0,59.0
468.2,0.0,0.0,29602.0,120.0
469.3,0.0,0.0,29707.0,60.0
470.3,0.0,0.0,29623.0,60.0
471.5,0.0,0.0,29812.0,119.0
472.5,0.0,0.0,29728.0,60.0
473.7,0.0,0.0,29834.0,120.0
474.8,0.0,0.0,29749.0,59.0
475.9,0.0,0.0,29940.0,120.0
477.1,0.0,0.0,29707.0,60.0
478.2,0.0,0.0,29623.0,120.0
479.3,0.0,0.0,29539.0,59.0
480.5,0.0,0.0,29876.0,120.0
481.6,0.0,0.0,29518.0,59.0
482.7,0.0,0.0,29498.0,60.0
483.7,0.0,0.0,29560.0,60.0
484.8,0.0,0.0,29623.0,60.0
486.0,0.0,0.0,29292.0,121.0
487.1,0.0,0.0,29539.0,60.0
488.2,0.0,0.0,29477.0,120.0
489.5,0.0,0.0,29169.0,120.0
490.5,0.0,0.0,29210.0,120.0
491.6,0.0,0.0,29292.0,59.0
492.7,0.0,0.0,28948.0,60.0
493.9,0.0,0.0,28968.0,59.0
494.9,0.0,0.0,29149.0,59.0
496.1,0.0,0.0,29028.0,59.0
497.3,0.0,0.0,28828.0,120.0
498.5,0.0,0.0,28808.0,119.0
499.5,0.0,0.0,28828.0,60.0
500.6,0.0,0.0,29008.0,59.0
501.6,0.0,0.0,28749.0,60.0
502.9,0.0,0.0,29048.0,120.0
503.9,0.0,0.0,28710.0,60.0
505.1,0.0,0.0,28868.0,60.0
506.1,0.0,0.0,28928.0,60.0
507.4,0.0,0.0,28710.0,121.0
508.4,0.0,0.0,28690.0,59.0
509.5,0.0,0.0,28651.0,120.0
510.7,0.0,0.0,28828.0,59.0
511.8,0.0,0.0,28651.0,60.0
512.9,0.0,0.0,28848.0,59.0
514.0,0.0,0.0,28769.0,60.0
515.2,0.0,0.0,28769.0,121.0
516.3,0.0,0.0,28690.0,59.0
517.4,0.0,0.0,28729.0,120.0
518.5,0.0,0.0,28808.0,60.0
519.7,0.0,0.0,29028.0,119.0
520.8,0.0,0.0,28948.0,60.0
521.9,0.0,0.0,29190.0,121.0
523.1,0.0,0.0,28968.0,60.0
524.2,0.0,0.0,29108.0,120.0
525.3,0.0,0.0,29394.0,60.0
526.4,0.0,0.0,29333.0,120.0
527.4,0.0,0.0,29210.0,59.0
528.7,0.0,0.0,29312.0,120.0
529.7,0.0,0.0,29129.0,59.0
530.8,0.0,0.0,29169.0,59.0
531.9,0.0,0.0,28988.0,59.0
533.1,0.0,0.0,29230.0,60.0
534.2,0.0,0.0,29088.0,120.0
535.3,0.0,0.0,29048.0,60.0
536.5,0.0,0.0,29008.0,121.0
537.6,0.0,0.0,29048.0,120.0
538.7,0.0,0.0,28988.0,120.0
539.7,0.0,0.0,28868.0,60.0
540.9,0.0,0.0,28948.0,60.0
542.0,0.0,0.0,28908.0,59.0
543.1,0.0,0.0,28988.0,60.0
544.2,0.0,0.0,28769.0,60.0
545.3,0.0,0.0,28808.0,59.0
546.6,0.0,0.0,28612.0,120.0
547.6,0.0,0.0,28769.0,60.0
548.7,0.0,0.0,28631.0,120.0
549.9,0.0,0.0,28631.0,59.0
550.9,0.0,0.0,28749.0,60.0
552.0,0.0,0.0,28631.0,59.0
553.1,0.0,0.0,28729.0,59.0
554.4,0.0,0.0,28769.0,60.0
555.4,0.0,0.0,28612.0,60.0
556.5,0.0,0.0,28592.0,121.0
557.7,0.0,0.0,28631.0,60.0
558.8,0.0,0.0,28534.0,120.0
559.9,0.0,0.0,28631.0,59.0
561.0,0.0,0.0,28437.0,120.0
562.2,0.0,0.0,28456.0,59.0
563.3,0.0,0.0,28379.0,60.0
564.4,0.0,0.0,28322.0,59.0
565.4,0.0,0.0,28553.0,60.0
566.5,0.0,0.0,28322.0,120.0
567.8,0.0,0.0,28151.0,120.0
568.8,0.0,0.0,28418.0,120.0
569.9,0.0,0.0,28226.0,60.0
571.1,0.0,0.0,28360.0,121.0
572.3,0.0,0.0,28456.0,59.0
573.2,0.0,0.0,28169.0,59.0
574.5,0.0,0.0,28188.0,59.0
575.5,0.0,0.0,28188.0,60.0
576.7,0.0,0.0,28284.0,59.0
577.8,0.0,0.0,28322.0,60.0
578.9,0.0,0.0,28169.0,121.0
580.0,0.0,0.0,28038.0,59.0
581.1,0.0,0.0,28056.0,120.0
582.2,0.0,0.0,28245.0,60.0
583.5,0.0,0.0,28226.0,59.0
584.5,0.0,0.0,28360.0,60.0
585.7,0.0,0.0,28264.0,121.0
586.7,0.0,0.0,28264.0,60.0
588.0,0.0,0.0,28245.0,120.0
589.0,0.0,0.0,28207.0,59.0
590.2,0.0,0.0,28360.0,120.0
591.2,0.0,0.0,28303.0,59.0
592.4,0.0,0.0,28226.0,60.0
593.4,0.0,0.0,28360.0,59.0
594.6,0.0,0.0,28264.0,59.0
595.7,0.0,0.0,28264.0,120.0
596.8,0.0,0.0,28264.0,60.0
598.0,0.0,0.0,28379.0,119.0
599.0,0.0,0.0,28534.0,60.0
600.3,0.0,0.0,28534.0,121.0
601.3,0.0,0.0,28476.0,59.0
602.4,0.0,0.0,28848.0,120.0
603.5,0.0,0.0,28769.0,60.0
604.7,0.0,0.0,28868.0,60.0
605.8,0.0,0.0,28789.0,59.0
607.0,0.0,0.0,28749.0,120.0
608.1,0.0,0.0,28808.0,59.0
609.2,0.0,0.0,28690.0,120.0
610.3,0.0,0.0,28808.0,59.0
611.4,0.0,0.0,28690.0,60.0
612.5,0.0,0.0,28749.0,59.0
613.7,0.0,0.0,28592.0,60.0
614.8,0.0,0.0,28612.0,121.0
615.9,0.0,0.0,28553.0,120.0
617.1,0.0,0.0,28769.0,120.0
618.2,0.0,0.0,28968.0,60.0
619.3,0.0,0.0,28928.0,120.0
620.3,0.0,0.0,29230.0,59.0
621.5,0.0,0.0,29129.0,60.0
622.6,0.0,0.0,29312.0,59.0
623.7,0.0,0.0,29477.0,59.0
624.8,0.0,0.0,29477.0,60.0
625.9,0.0,0.0,29539.0,60.0
627.1,0.0,0.0,30026.0,120.0
628.2,0.0,0.0,29707.0,59.0
629.4,0.0,0.0,29644.0,121.0
630.5,0.0,0.0,29855.0,59.0
631.6,0.0,0.0,29728.0,59.0
632.7,0.0,0.0,29791.0,60.0
633.8,0.0,0.0,29686.0,120.0
635.0,0.0,0.0,29498.0,60.0
636.1,0.0,0.0,29539.0,121.0
637.2,0.0,0.0,29394.0,59.0
638.3,0.0,0.0,29560.0,120.0
639.5,0.0,0.0,29333.0,60.0
640.5,0.0,0.0,29068.0,60.0
641.7,0.0,0.0,29108.0,59.0
642.7,0.0,0.0,29108.0,60.0
644.0,0.0,0.0,28968.0,121.0
645.0,0.0,0.0,28789.0,59.0
646.1,0.0,0.0,29008.0,120.0
647.3,0.0,0.0,29028.0,60.0
648.4,0.0,0.0,28988.0,120.0
649.5,0.0,0.0,29008.0,59.0
650.6,0.0,0.0,29108.0,121.0
651.7,0.0,0.0,29048.0,59.0
652.8,0.0,0.0,29088.0,59.0
654.0,0.0,0.0,29068.0,60.0
655.2,0.0,0.0,29048.0,119.0
656.3,0.0,0.0,28769.0,59.0
657.4,0.0,0.0,28808.0,121.0
658.4,0.0,0.0,28769.0,59.0
659.5,0.0,0.0,29048.0,59.0
660.7,0.0,0.0,28828.0,120.0
661.8,0.0,0.0,28553.0,59.0
662.8,0.0,0.0,28729.0,60.0
664.1,0.0,0.0,28534.0,59.0
665.1,0.0,0.0,28573.0,60.0
666.3,0.0,0.0,28749.0,120.0
667.3,0.0,0.0,28514.0,60.0
668.5,0.0,0.0,28456.0,120.0
669.6,0.0,0.0,28553.0,60.0
670.7,0.0,0.0,28495.0,60.0
671.8,0.0,0.0,28495.0,59.0
672.9,0.0,0.0,28769.0,120.0
674.1,0.0,0.0,28456.0,59.0
